uid,register_date,login_duration,login_days,login_count,churn_or_not,pay_in_may,pay_to_may,level
50217757000176,2/20/18,19331.985,7,15,1,0.00 ,0.00 ,8
502962185000176,2/22/18,1831.522,1,3,1,0.00 ,0.00 ,3
503136072000176,2/22/18,1245.934,3,5,0,0.00 ,0.00 ,8
503600497000176,2/22/18,127.591,1,1,1,0.00 ,0.00 ,2
504152124000176,2/22/18,70834.645,30,159,0,0.00 ,342.832,21
504467643000176,2/22/18,611.193,2,2,1,0.00 ,0.00 ,2
504604542000176,2/22/18,212.748,1,1,0,0.00 ,0.00 ,1
506393443000176,2/22/18,3502.102,3,6,1,0.00 ,0.00 ,3
507216644000176,2/22/18,2688.895,1,2,1,0.00 ,0.00 ,2
508736724000176,2/22/18,986.298,2,3,0,0.00 ,0.00 ,3
508842204000176,2/22/18,11078.672,7,12,0,0.00 ,0.00 ,10
509041607000176,2/22/18,4614.219,3,6,1,0.00 ,0.00 ,4
509311328000176,2/22/18,113.258,1,1,0,0.00 ,0.00 ,1
510714809000176,2/22/18,118.513,1,1,1,0.00 ,1.386,6
511069719000176,2/22/18,227.685,1,1,1,0.00 ,0.00 ,2
511435663000176,2/22/18,1512.778,1,4,0,0.00 ,0.00 ,3
511458031000176,2/22/18,996.424,1,1,1,0.00 ,0.00 ,5
511582530000176,2/22/18,763,1,1,1,0.00 ,0.00 ,3
511777964000176,2/22/18,845.85,2,4,0,0.00 ,0.00 ,3
51261444000176,2/20/18,428096.435,31,893,0,326.809,866.243,22
512660378000176,2/22/18,692.345,2,2,1,0.00 ,0.00 ,2
513052910000176,2/22/18,305.175,2,4,0,0.00 ,0.00 ,2
513564728000176,2/22/18,1266.37,2,2,1,0.00 ,0.00 ,5
514035137000176,2/22/18,92957.138,31,260,0,0.00 ,0.00 ,15
51406937000176,2/20/18,645.869,3,5,0,0.00 ,0.00 ,3
515072488000176,2/22/18,38.164,1,1,1,0.00 ,0.00 ,4
515194388000176,2/22/18,141167.825,31,241,0,0.693,0.693,19
516158982000176,2/22/18,20913.371,6,18,1,0.00 ,0.00 ,7
516700542000176,2/22/18,171.094,1,1,1,0.00 ,0.00 ,5
516796889000176,2/22/18,60466.317,30,148,0,0.693,0.693,12
516914720000176,2/22/18,24.438,1,1,1,0.00 ,0.00 ,3
517277692000176,2/22/18,2184.983,1,3,1,0.00 ,0.00 ,6
518737837000176,2/22/18,11849.809,4,19,0,0.00 ,0.00 ,5
519590496000176,2/22/18,176.405,1,1,1,0.00 ,0.00 ,1
519976557000176,2/22/18,1406.013,3,3,1,0.00 ,0.00 ,2
520176066000176,2/22/18,89.265,1,1,1,0.00 ,0.00 ,4
520247994000176,2/22/18,593.198,1,2,1,0.00 ,0.00 ,3
520372237000176,2/22/18,414378.337,31,598,0,116.081,241.990,21
520424171000176,2/22/18,3778.137,4,9,1,0.00 ,52.486,15
520514997000176,2/22/18,6473.166,9,15,0,0.00 ,0.00 ,12
521143054000176,2/22/18,42200.979,27,100,0,0.00 ,0.00 ,17
521407692000176,2/22/18,1231.712,2,2,1,0.00 ,0.00 ,1
523146742000176,2/22/18,498181.456,31,371,0,6.993,7.686,21
523216876000176,2/22/18,596791.535,31,527,0,451.262,1889.125,26
523258510000176,2/22/18,72887.165,30,96,0,0.00 ,0.00 ,14
523358281000176,2/22/18,83.362,2,2,0,0.00 ,6.993,7
52458475000176,2/20/18,109542.001,31,220,0,0.00 ,0.00 ,14
52568173000176,2/20/18,681.874,1,1,1,0.00 ,0.00 ,2
525710859000176,2/22/18,2994.96,3,5,1,0.00 ,0.00 ,6
52572415000176,2/20/18,1032.148,1,3,1,0.00 ,0.00 ,2
526261007000176,2/22/18,1193.37,1,2,1,0.00 ,0.00 ,2
526293615000176,2/22/18,3843.413,2,6,0,0.00 ,0.00 ,3
526428413000176,2/22/18,205162.263,31,227,0,0.00 ,0.00 ,18
527732572000176,2/22/18,186.806,1,1,1,0.00 ,0.00 ,1
528745731000176,2/22/18,180.9,1,1,1,0.00 ,0.00 ,3
529822347000176,2/22/18,16855.019,19,33,1,0.00 ,223.797,18
530234305000176,2/22/18,5439.827,6,13,1,0.00 ,0.00 ,12
53043884000169,2/11/18,244.456,1,1,0,219.618,528.724,23
530704609000176,2/22/18,272.178,1,1,1,0.00 ,0.00 ,6
530798007000176,2/22/18,50256.431,19,74,0,25.172,77.609,15
531617954000176,2/22/18,4672.782,4,8,0,0.00 ,0.00 ,9
532693461000176,2/22/18,157.979,2,2,1,0.00 ,15.365,11
532827410000176,2/22/18,748.585,2,2,1,0.00 ,7.679,15
533483111000176,2/22/18,300.968,1,2,1,0.00 ,0.00 ,3
533919429000176,2/22/18,6802.333,7,14,1,0.00 ,0.00 ,15
534367457000176,2/22/18,1488.727,3,3,1,0.00 ,0.00 ,2
534471211000176,2/22/18,1066.019,2,2,1,0.00 ,0.00 ,2
535309740000176,2/22/18,1805.067,2,3,1,0.00 ,0.00 ,3
535500379000176,2/22/18,107.621,2,3,1,0.00 ,0.00 ,2
537993609000176,2/22/18,151839.722,31,227,0,0.00 ,0.00 ,17
538209079000176,2/22/18,282461.283,31,605,0,179.109,654.969,22
539327763000176,2/22/18,396.779,1,1,0,0.00 ,0.00 ,3
540535744000176,2/22/18,268.571,1,1,1,0.00 ,0.00 ,3
540673516000176,2/22/18,696.932,1,1,1,0.00 ,0.00 ,4
540917316000176,2/22/18,19.416,1,1,1,0.00 ,0.00 ,3
541530005000176,2/22/18,86.755,1,1,0,0.00 ,0.00 ,2
541998620000176,2/22/18,71.177,1,1,1,0.00 ,0.00 ,1
542051745000176,2/22/18,483733.65,31,664,0,140.588,364.371,20
543588720000176,2/22/18,88.264,1,1,1,0.00 ,0.00 ,3
543644882000176,2/22/18,945.078,1,1,1,0.00 ,0.00 ,2
543704685000176,2/22/18,125652.409,31,183,0,63.644,207.053,19
544351192000176,2/22/18,1771.767,1,2,1,0.00 ,3.493,7
546299523000176,2/22/18,36600.722,26,116,0,0.00 ,17.486,16
546558289000168,2/11/18,14000.93,2,22,0,5.572,94.346,21
548724375000176,2/22/18,34577.806,21,130,1,0.00 ,0.00 ,13
549086650000176,2/22/18,102171.409,31,283,0,0.00 ,0.00 ,17
549125636000176,2/22/18,413.791,1,2,1,0.00 ,0.00 ,2
549643313000176,2/22/18,1859.039,5,7,0,0.00 ,0.00 ,6
549754248000176,2/22/18,224.123,1,1,1,0.00 ,0.00 ,14
551341235000176,2/22/18,620.38,1,1,1,0.00 ,0.00 ,3
551661714000176,2/22/18,84.348,1,1,0,0.00 ,0.00 ,2
554029187000176,2/22/18,89.448,1,1,1,0.00 ,0.00 ,3
555082856000167,2/10/18,4054.425,1,4,0,14.686,119.609,21
555318469000176,2/22/18,992.54,1,1,1,0.00 ,0.00 ,2
556026034000176,2/22/18,1167.685,1,2,1,0.00 ,0.00 ,1
557328797000176,2/22/18,173974.484,28,277,0,0.00 ,0.00 ,13
55819210000176,2/20/18,13.954,1,1,0,0.00 ,0.00 ,3
559182343000176,2/22/18,1280.581,1,2,1,0.00 ,0.00 ,2
559764225000176,2/22/18,76.838,1,1,1,0.00 ,0.00 ,1
560573188000176,2/22/18,1438.376,1,1,0,0.00 ,0.00 ,2
560911232000176,2/22/18,263.63,1,1,1,0.00 ,0.00 ,2
562302719000176,2/22/18,681096.736,31,756,0,0.00 ,0.00 ,17
562703287000176,2/22/18,612.988,1,1,0,0.00 ,0.00 ,1
562951384000176,2/22/18,3.629,1,1,1,0.00 ,0.00 ,2
563002827000176,2/22/18,39,1,1,1,0.00 ,0.00 ,1
563393214000179,2/26/18,585031.393,31,984,0,31.486,77.644,25
563469327000176,2/22/18,82852.789,28,148,0,0.00 ,0.00 ,13
564233724000176,2/22/18,152.535,1,2,1,0.00 ,0.00 ,1
564252628000175,2/20/18,793.534,1,2,0,0.693,0.693,18
566023071000176,2/22/18,1680.771,1,2,0,0.00 ,0.00 ,4
566070968000176,2/22/18,41.364,2,2,1,0.00 ,0.00 ,2
566539259000176,2/22/18,812.747,2,3,1,0.00 ,0.00 ,4
568214748000176,2/22/18,62516.49,30,98,0,0.00 ,0.00 ,17
569841555000176,2/22/18,65977.505,15,42,0,0.00 ,0.00 ,16
571042016000176,2/22/18,184.292,1,1,0,0.00 ,0.00 ,6
572297593000176,2/22/18,1216.58,2,2,0,0.00 ,0.00 ,3
572412842000176,2/22/18,5520.943,3,4,0,0.00 ,0.00 ,4
573369742000176,2/22/18,134520.713,30,191,0,0.00 ,0.00 ,17
573608490000169,2/12/18,185.786,1,1,0,15.379,29.358,22
573915410000176,2/22/18,2663.844,5,14,1,0.00 ,0.00 ,9
574375554000176,2/22/18,463301.967,31,536,0,0.00 ,0.00 ,20
575845613000176,2/22/18,695.694,2,2,1,0.00 ,0.00 ,2
575920239000168,2/11/18,3284.031,1,3,0,45.479,766.850,25
576236977000176,2/22/18,915.833,1,1,1,0.00 ,0.00 ,2
576528200000176,2/22/18,38295.618,12,41,0,0.00 ,0.00 ,10
57807060000176,2/20/18,758.288,1,1,1,0.00 ,0.00 ,3
57850602000171,2/14/18,2491.957,1,3,0,0.00 ,330.869,27
580509301000176,2/22/18,702.449,1,1,1,0.00 ,0.00 ,4
580913892000176,2/22/18,416.711,1,2,0,0.00 ,0.00 ,2
581845052000176,2/22/18,54452.826,28,132,0,0.693,32.158,17
58646687000176,2/20/18,187042.176,30,379,0,80.458,550.557,22
587551900000168,2/11/18,753.998,1,3,0,0.693,0.693,17
588999900000176,2/22/18,30.197,1,1,1,0.00 ,0.00 ,2
59012287000176,2/20/18,219.773,1,2,1,0.00 ,0.00 ,1
591782060000176,2/22/18,410348.869,31,484,0,18.179,18.179,19
592308515000176,2/22/18,851735.079,31,805,0,191.660,262.304,22
592500899000176,2/22/18,19986.855,4,24,1,0.00 ,0.00 ,13
59332571000176,2/20/18,70784.809,29,77,0,0.00 ,0.00 ,15
594891252000176,2/22/18,2562.898,1,1,1,0.00 ,0.00 ,5
601492579000176,2/22/18,256.358,1,1,1,0.00 ,0.00 ,5
602284833000176,2/22/18,114734.281,30,220,0,6.993,45.458,16
603988219000176,2/22/18,615.413,1,2,1,0.00 ,0.00 ,2
606334609000176,2/22/18,2273.437,3,3,0,0.00 ,0.00 ,7
606778765000176,2/22/18,240.587,1,1,0,0.00 ,0.00 ,3
61259118000176,2/20/18,642.271,5,5,0,0.00 ,0.00 ,2
61374536000176,2/20/18,1349.582,2,2,1,0.00 ,0.00 ,9
615019792000167,2/10/18,2957.081,1,2,0,42.637,159.432,20
61533145000170,2/13/18,1482.578,1,3,0,0.00 ,4.186,16
61559393000176,2/20/18,54211.133,31,193,0,0.693,0.693,19
618929414000176,2/22/18,1721.866,4,6,1,0.00 ,0.00 ,9
620241055000176,2/22/18,283281.155,31,261,0,0.00 ,0.00 ,17
620500579000167,2/10/18,1334.897,1,2,0,3968.734,10124.786,30
62366803000176,2/20/18,402.41,1,1,1,0.00 ,0.00 ,1
625683100000167,2/10/18,10799.954,1,1,0,53.158,196.588,21
63225868000176,2/20/18,397.266,1,1,1,0.00 ,0.00 ,7
63241670000176,2/20/18,6239.964,23,29,0,0.00 ,24.479,14
63270260000176,2/20/18,2409.337,1,1,1,0.00 ,0.00 ,1
639989684000167,2/10/18,5750.157,1,6,0,134.911,523.817,21
65129673000176,2/20/18,124.268,1,1,1,0.00 ,0.00 ,1
65137374000176,2/20/18,52353.42,14,125,1,0.00 ,0.00 ,15
65640166000176,2/20/18,20203.182,21,35,0,3.493,55.944,17
65751112000176,2/20/18,1509.346,4,6,0,0.00 ,0.00 ,10
65808755000176,2/20/18,5819.166,7,11,1,0.00 ,0.00 ,3
66606944000162,2/4/18,6542.876,1,3,0,248.339,860.566,26
6669081000176,2/20/18,145.674,1,1,1,0.00 ,0.00 ,2
67536238000176,2/20/18,1069.337,1,1,1,0.00 ,0.00 ,3
68256768000176,2/20/18,177694.306,29,194,0,24.479,244.832,19
68576039000176,2/20/18,1289.373,3,4,0,0.00 ,0.00 ,4
69417127000176,2/20/18,1961.307,2,2,1,0.00 ,0.00 ,12
69640410000176,2/20/18,1029.801,2,2,1,0.00 ,0.00 ,3
69840300000176,2/20/18,35.127,2,2,1,0.00 ,0.00 ,6
716535000176,2/20/18,73122.887,30,165,0,38.465,157.339,18
7175175000176,2/20/18,138726.217,30,280,0,349.895,1630.405,24
72117378000176,2/20/18,1190.247,3,4,0,0.00 ,0.00 ,10
731013000176,2/20/18,245338.756,31,575,0,0.00 ,0.00 ,19
73166626000176,2/20/18,202137.075,31,390,0,69.958,192.374,21
74018280000176,2/20/18,994.389,2,2,1,0.00 ,0.00 ,14
74691217000176,2/20/18,3431.563,4,5,1,0.00 ,0.00 ,2
75258248000176,2/20/18,56928.445,16,104,1,0.00 ,0.00 ,14
75555174000176,2/20/18,21803.086,14,67,0,0.00 ,3.493,17
76589213000176,2/20/18,705.965,1,1,1,0.00 ,0.00 ,1
76679392000176,2/20/18,91364.937,30,193,0,1.386,30.758,17
7746236000176,2/20/18,2099.379,3,6,1,0.00 ,0.693,15
77640368000176,2/20/18,33.692,1,1,0,0.00 ,0.00 ,2
78753218000176,2/20/18,286784.487,31,442,0,43.358,152.481,20
78788548000176,2/20/18,424507.062,31,845,0,108.276,397.131,25
78860553000176,2/20/18,626.916,1,1,1,0.00 ,0.00 ,12
79128851000176,2/20/18,66.537,1,1,0,0.00 ,0.00 ,1
79625623000176,2/20/18,1545.307,4,5,1,13.993,13.993,5
79985556000176,2/20/18,494.83,1,1,1,0.00 ,0.00 ,2
80401113000176,2/20/18,147.474,1,1,0,0.00 ,0.00 ,3
80456438000176,2/20/18,23.175,1,1,1,0.00 ,0.00 ,9
80495255000168,2/10/18,2687.989,1,3,1,0.00 ,0.00 ,22
80576135000176,2/20/18,193.825,1,1,0,0.00 ,0.00 ,3
80586592000176,2/20/18,650.225,1,1,1,0.00 ,0.00 ,2
